typeCode,freqCode,refPeriodId,Year,refMonth,period,reporterCode,reporterISO,Country,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,import_value,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,56602.193,85452144.0,56602193.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,276562.234,85452144.0,276562234.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,55885.897,85452144.0,55885897.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,296198.091,85452144.0,296198091.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,396008.569,85452144.0,396008569.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,70973.045,85452144.0,70973045.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2914926.196,85452144.0,2914926196.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,64.198,85452144.0,64198.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,369310.451,85452144.0,369310451.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1190278.673,85452144.0,1190278673.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,443176.653,85452144.0,443176653.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1730.094,85452144.0,1730094.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,547508.394,85452144.0,547508394.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1872406.849,85452144.0,1872406849.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.872,85452144.0,17872.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,620,PRT,Portugal,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,10898.507,85452144.0,10898507.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,392139.053,85452144.0,392139053.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,682,SAU,Saudi Arabia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,3033230.207,85452144.0,3033230207.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1114994.985,85452144.0,1114994985.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,97462.079,85452144.0,97462079.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,499823.456,85452144.0,499823456.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,742256.895,85452144.0,742256895.0,0,True,0.0
C,A,20060101,2006,52,2006,586,PAK,Pakistan,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1885801.46,85452144.0,1885801460.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.967,85452144.0,8967.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,122740.807,85452144.0,122740807.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,35309.42,85452144.0,35309420.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,12938.404,85452144.0,12938404.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1966335.521,85452144.0,1966335521.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,110124.274,85452144.0,110124274.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,3722.808,85452144.0,3722808.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,966469.78,85452144.0,966469780.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,7466.951,85452144.0,7466951.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,6000464.829,85452144.0,6000464829.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,10076739.768,85452144.0,10076739768.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,365697.042,85452144.0,365697042.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,340687.444,85452144.0,340687444.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,376,ISR,Israel,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,98538.307,85452144.0,98538307.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4181823.303,85452144.0,4181823303.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,687117.799,85452144.0,687117799.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,125412.235,85452144.0,125412235.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,806429.896,85452144.0,806429896.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,682,SAU,Saudi Arabia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,672673.011,85452144.0,672673011.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,294473.47,85452144.0,294473470.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,21822728.856,85452144.0,21822728856.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,665268.352,85452144.0,665268352.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2922476.483,85452144.0,2922476483.0,0,True,0.0
C,A,20060101,2006,52,2006,620,PRT,Portugal,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,978084.305,85452144.0,978084305.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,202.403,85452144.0,202403.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,422679.518,85452144.0,422679518.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2049086.438,85452144.0,2049086438.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,24920.99,85452144.0,24920990.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,767069.762,85452144.0,767069762.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,640874.693,85452144.0,640874693.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,33601.64,85452144.0,33601640.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,5847152.698,85452144.0,5847152698.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,18282.531,85452144.0,18282531.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2553424.527,85452144.0,2553424527.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,5559007.912,85452144.0,5559007912.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,561722.667,85452144.0,561722667.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.279,85452144.0,59279.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2729997.491,85452144.0,2729997491.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,5594034.921,85452144.0,5594034921.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,170222.089,85452144.0,170222089.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,620,PRT,Portugal,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,59343.993,85452144.0,59343993.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,705357.276,85452144.0,705357276.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2539571.641,85452144.0,2539571641.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,722461.167,85452144.0,722461167.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1044435.631,85452144.0,1044435631.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2577730.029,85452144.0,2577730029.0,0,True,0.0
C,A,20060101,2006,52,2006,682,SAU,Saudi Arabia,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,9933233.704,85452144.0,9933233704.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,46610.782,85452144.0,46610782.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,973549.695,85452144.0,973549695.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,6502159.017,85452144.0,6502159017.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,223812.539,85452144.0,223812539.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4159803.474,85452144.0,4159803474.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1245980.879,85452144.0,1245980879.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,505176.573,85452144.0,505176573.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,15639063.508,85452144.0,15639063508.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,49469.847,85452144.0,49469847.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4388425.433,85452144.0,4388425433.0,0,True,0.0
C,A,20060101,2006,52,2006,699,IND,India,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,7187473.879,85452144.0,7187473879.0,0,True,0.0
